"id_distrito","departamento","distrito","sexo","edad","condicion_actividad_economica","poblacion"
"1907","Constitución","La Vanguardia","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1907","Constitución","La Vanguardia","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 14 años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 15 a 19 años","Económicamente activa - Desocupada",3
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 20 a 24 años","Económicamente activa - Desocupada",8
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 25 a 29 años","Económicamente activa - Desocupada",3
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 30 a 34 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 35 a 39 años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 40 a 44 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 45 a 49 años","Económicamente activa - Desocupada",3
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 50 a 54 años","Económicamente activa - Desocupada",2
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 55 a 59 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 60 a 64 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 65 a 69 años","Económicamente activa - Desocupada",2
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 70 a 74 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",5
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",6
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",3
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",4
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",4
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",2
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",3
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",2
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",1
"1904","Constitución","Máximo Paz (Est. Paz)","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Varones","de 14 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Varones","de 15 a 19 años","Económicamente activa - Desocupada",7
"1905","Constitución","Pavón Arriba","Varones","de 20 a 24 años","Económicamente activa - Desocupada",3
"1905","Constitución","Pavón Arriba","Varones","de 25 a 29 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Varones","de 30 a 34 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Varones","de 35 a 39 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Varones","de 40 a 44 años","Económicamente activa - Desocupada",2
"1905","Constitución","Pavón Arriba","Varones","de 45 a 49 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Varones","de 50 a 54 años","Económicamente activa - Desocupada",2
"1905","Constitución","Pavón Arriba","Varones","de 55 a 59 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Varones","de 60 a 64 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",4
"1905","Constitución","Pavón Arriba","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",8
"1905","Constitución","Pavón Arriba","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",4
"1905","Constitución","Pavón Arriba","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",3
"1905","Constitución","Pavón Arriba","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",4
"1905","Constitución","Pavón Arriba","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",2
"1905","Constitución","Pavón Arriba","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",2
"1905","Constitución","Pavón Arriba","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",1
"1905","Constitución","Pavón Arriba","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1905","Constitución","Pavón Arriba","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Varones","de 14 años","Económicamente activa - Desocupada",2
"1910","Constitución","Peyrano","Varones","de 15 a 19 años","Económicamente activa - Desocupada",3
"1910","Constitución","Peyrano","Varones","de 20 a 24 años","Económicamente activa - Desocupada",6
"1910","Constitución","Peyrano","Varones","de 25 a 29 años","Económicamente activa - Desocupada",4
"1910","Constitución","Peyrano","Varones","de 30 a 34 años","Económicamente activa - Desocupada",2
"1910","Constitución","Peyrano","Varones","de 35 a 39 años","Económicamente activa - Desocupada",4
"1910","Constitución","Peyrano","Varones","de 40 a 44 años","Económicamente activa - Desocupada",2
"1910","Constitución","Peyrano","Varones","de 45 a 49 años","Económicamente activa - Desocupada",1
"1910","Constitución","Peyrano","Varones","de 50 a 54 años","Económicamente activa - Desocupada",3
"1910","Constitución","Peyrano","Varones","de 55 a 59 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Varones","de 60 a 64 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",5
"1910","Constitución","Peyrano","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",6
"1910","Constitución","Peyrano","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",7
"1910","Constitución","Peyrano","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",7
"1910","Constitución","Peyrano","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",3
"1910","Constitución","Peyrano","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",4
"1910","Constitución","Peyrano","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",3
"1910","Constitución","Peyrano","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",2
"1910","Constitución","Peyrano","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",1
"1910","Constitución","Peyrano","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1910","Constitución","Peyrano","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 14 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 15 a 19 años","Económicamente activa - Desocupada",3
"1915","Constitución","Rueda","Varones","de 20 a 24 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Varones","de 25 a 29 años","Económicamente activa - Desocupada",4
"1915","Constitución","Rueda","Varones","de 30 a 34 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 35 a 39 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Varones","de 40 a 44 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 45 a 49 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Varones","de 50 a 54 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 55 a 59 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 60 a 64 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 65 a 69 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Varones","de 70 a 74 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",3
"1915","Constitución","Rueda","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",2
"1915","Constitución","Rueda","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",2
"1915","Constitución","Rueda","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",1
"1915","Constitución","Rueda","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1915","Constitución","Rueda","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Varones","de 14 años","Económicamente activa - Desocupada",1
"1906","Constitución","Santa Teresa","Varones","de 15 a 19 años","Económicamente activa - Desocupada",8
"1906","Constitución","Santa Teresa","Varones","de 20 a 24 años","Económicamente activa - Desocupada",8
"1906","Constitución","Santa Teresa","Varones","de 25 a 29 años","Económicamente activa - Desocupada",7
"1906","Constitución","Santa Teresa","Varones","de 30 a 34 años","Económicamente activa - Desocupada",3
"1906","Constitución","Santa Teresa","Varones","de 35 a 39 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Varones","de 40 a 44 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Varones","de 45 a 49 años","Económicamente activa - Desocupada",2
"1906","Constitución","Santa Teresa","Varones","de 50 a 54 años","Económicamente activa - Desocupada",2
"1906","Constitución","Santa Teresa","Varones","de 55 a 59 años","Económicamente activa - Desocupada",4
"1906","Constitución","Santa Teresa","Varones","de 60 a 64 años","Económicamente activa - Desocupada",1
"1906","Constitución","Santa Teresa","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Varones","de 80 y más años","Económicamente activa - Desocupada",1
"1906","Constitución","Santa Teresa","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",4
"1906","Constitución","Santa Teresa","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",9
"1906","Constitución","Santa Teresa","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",12
"1906","Constitución","Santa Teresa","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",7
"1906","Constitución","Santa Teresa","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",5
"1906","Constitución","Santa Teresa","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",9
"1906","Constitución","Santa Teresa","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",1
"1906","Constitución","Santa Teresa","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",6
"1906","Constitución","Santa Teresa","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",1
"1906","Constitución","Santa Teresa","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",2
"1906","Constitución","Santa Teresa","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1906","Constitución","Santa Teresa","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 14 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 15 a 19 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 20 a 24 años","Económicamente activa - Desocupada",1
"1909","Constitución","Sargento Cabral","Varones","de 25 a 29 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 30 a 34 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 35 a 39 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 40 a 44 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 45 a 49 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 50 a 54 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 55 a 59 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 60 a 64 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",1
"1909","Constitución","Sargento Cabral","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",1
"1909","Constitución","Sargento Cabral","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",3
"1909","Constitución","Sargento Cabral","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",1
"1909","Constitución","Sargento Cabral","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",1
"1909","Constitución","Sargento Cabral","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1909","Constitución","Sargento Cabral","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 14 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 15 a 19 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 20 a 24 años","Económicamente activa - Desocupada",3
"1917","Constitución","Theobald","Varones","de 25 a 29 años","Económicamente activa - Desocupada",1
"1917","Constitución","Theobald","Varones","de 30 a 34 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 35 a 39 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 40 a 44 años","Económicamente activa - Desocupada",4
"1917","Constitución","Theobald","Varones","de 45 a 49 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 50 a 54 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 55 a 59 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 60 a 64 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",1
"1917","Constitución","Theobald","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",2
"1917","Constitución","Theobald","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",1
"1917","Constitución","Theobald","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",2
"1917","Constitución","Theobald","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",2
"1917","Constitución","Theobald","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1917","Constitución","Theobald","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"1918","Constitución","Villa Constitución","Varones","de 14 años","Económicamente activa - Desocupada",12
"1918","Constitución","Villa Constitución","Varones","de 15 a 19 años","Económicamente activa - Desocupada",183
"1918","Constitución","Villa Constitución","Varones","de 20 a 24 años","Económicamente activa - Desocupada",253
"1918","Constitución","Villa Constitución","Varones","de 25 a 29 años","Económicamente activa - Desocupada",133
"1918","Constitución","Villa Constitución","Varones","de 30 a 34 años","Económicamente activa - Desocupada",74
"1918","Constitución","Villa Constitución","Varones","de 35 a 39 años","Económicamente activa - Desocupada",80
"1918","Constitución","Villa Constitución","Varones","de 40 a 44 años","Económicamente activa - Desocupada",38
"1918","Constitución","Villa Constitución","Varones","de 45 a 49 años","Económicamente activa - Desocupada",32
"1918","Constitución","Villa Constitución","Varones","de 50 a 54 años","Económicamente activa - Desocupada",32
"1918","Constitución","Villa Constitución","Varones","de 55 a 59 años","Económicamente activa - Desocupada",43
"1918","Constitución","Villa Constitución","Varones","de 60 a 64 años","Económicamente activa - Desocupada",25
"1918","Constitución","Villa Constitución","Varones","de 65 a 69 años","Económicamente activa - Desocupada",8
"1918","Constitución","Villa Constitución","Varones","de 70 a 74 años","Económicamente activa - Desocupada",5
"1918","Constitución","Villa Constitución","Varones","de 75 a 79 años","Económicamente activa - Desocupada",1
"1918","Constitución","Villa Constitución","Varones","de 80 y más años","Económicamente activa - Desocupada",2
"1918","Constitución","Villa Constitución","Mujeres","de 14 años","Económicamente activa - Desocupada",6
"1918","Constitución","Villa Constitución","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",131
"1918","Constitución","Villa Constitución","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",267
"1918","Constitución","Villa Constitución","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",227
"1918","Constitución","Villa Constitución","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",154
"1918","Constitución","Villa Constitución","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",118
"1918","Constitución","Villa Constitución","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",101
"1918","Constitución","Villa Constitución","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",78
"1918","Constitución","Villa Constitución","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",58
"1918","Constitución","Villa Constitución","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",38
"1918","Constitución","Villa Constitución","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",13
"1918","Constitución","Villa Constitución","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",7
"1918","Constitución","Villa Constitución","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",2
"1918","Constitución","Villa Constitución","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",2
"1918","Constitución","Villa Constitución","Mujeres","de 80 y más años","Económicamente activa - Desocupada",1
"1919","Constitución","Pavón","Varones","de 14 años","Económicamente activa - Desocupada",1
"1919","Constitución","Pavón","Varones","de 15 a 19 años","Económicamente activa - Desocupada",2
"1919","Constitución","Pavón","Varones","de 20 a 24 años","Económicamente activa - Desocupada",4
"1919","Constitución","Pavón","Varones","de 25 a 29 años","Económicamente activa - Desocupada",4
"1919","Constitución","Pavón","Varones","de 30 a 34 años","Económicamente activa - Desocupada",2
"1919","Constitución","Pavón","Varones","de 35 a 39 años","Económicamente activa - Desocupada",1
"1919","Constitución","Pavón","Varones","de 40 a 44 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Varones","de 45 a 49 años","Económicamente activa - Desocupada",2
"1919","Constitución","Pavón","Varones","de 50 a 54 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Varones","de 55 a 59 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Varones","de 60 a 64 años","Económicamente activa - Desocupada",1
"1919","Constitución","Pavón","Varones","de 65 a 69 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Varones","de 70 a 74 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Varones","de 75 a 79 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Varones","de 80 y más años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 14 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 15 a 19 años","Económicamente activa - Desocupada",3
"1919","Constitución","Pavón","Mujeres","de 20 a 24 años","Económicamente activa - Desocupada",7
"1919","Constitución","Pavón","Mujeres","de 25 a 29 años","Económicamente activa - Desocupada",2
"1919","Constitución","Pavón","Mujeres","de 30 a 34 años","Económicamente activa - Desocupada",7
"1919","Constitución","Pavón","Mujeres","de 35 a 39 años","Económicamente activa - Desocupada",5
"1919","Constitución","Pavón","Mujeres","de 40 a 44 años","Económicamente activa - Desocupada",1
"1919","Constitución","Pavón","Mujeres","de 45 a 49 años","Económicamente activa - Desocupada",1
"1919","Constitución","Pavón","Mujeres","de 50 a 54 años","Económicamente activa - Desocupada",2
"1919","Constitución","Pavón","Mujeres","de 55 a 59 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 60 a 64 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 65 a 69 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 70 a 74 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 75 a 79 años","Económicamente activa - Desocupada",
"1919","Constitución","Pavón","Mujeres","de 80 y más años","Económicamente activa - Desocupada",
"0506","Garay","Saladero Mariano Cabal","Varones","de 14 años","Económicamente activa - Desocupada",1
"0506","Garay","Saladero Mariano Cabal","Varones","de 15 a 19 años","Económicamente activa - Desocupada",
"0506","Garay","Saladero Mariano Cabal","Varones","de 20 a 24 años","Económicamente activa - Desocupada",
"0506","Garay","Saladero Mariano Cabal","Varones","de 25 a 29 años","Económicamente activa - Desocupada",1
"0506","Garay","Saladero Mariano Cabal","Varones","de 30 a 34 años","Económicamente activa - Desocupada",1
"0506","Garay","Saladero Mariano Cabal","Varones","de 35 a 39 años","Económicamente activa - Desocupada",
"0506","Garay","Saladero Mariano Cabal","Varones","de 40 a 44 años","Económicamente activa - Desocupada",
