"id_distrito","Departamento","Distrito","Sexo","Grupo de edad","Educación alcanzada","Población"
"1405","Iriondo","Pueblo Andino","Varones","de 40 a 49 años","Superior no universitario Incompleto",6
"1405","Iriondo","Pueblo Andino","Varones","de 40 a 49 años","Superior no universitario Completo",10
"1405","Iriondo","Pueblo Andino","Varones","de 40 a 49 años","Superior universitario Incompleto",9
"1405","Iriondo","Pueblo Andino","Varones","de 40 a 49 años","Superior universitario Completo",1
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Sin instrucción",1
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Primario Incompleto",11
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Primario Completo",42
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Secundario Incompleto",18
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Secundario Completo",21
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Superior no universitario Incompleto",1
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Superior no universitario Completo",2
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Superior universitario Incompleto",4
"1405","Iriondo","Pueblo Andino","Varones","de 50 a 59 años","Superior universitario Completo",9
"1405","Iriondo","Pueblo Andino","Varones","de 60 a 69 años","Sin instrucción",4
"1405","Iriondo","Pueblo Andino","Varones","de 60 a 69 años","Primario Incompleto",19
"1405","Iriondo","Pueblo Andino","Varones","de 60 a 69 años","Primario Completo",49
"1405","Iriondo","Pueblo Andino","Varones","de 60 a 69 años","Secundario Incompleto",14
"1405","Iriondo","Pueblo Andino","Varones","de 60 a 69 años","Secundario Completo",10
"1405","Iriondo","Pueblo Andino","Varones","de 60 a 69 años","Superior no universitario Completo",1
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Sin instrucción",2
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Primario Incompleto",9
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Primario Completo",35
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Secundario Incompleto",4
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Secundario Completo",2
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Superior no universitario Completo",2
"1405","Iriondo","Pueblo Andino","Varones","de 70 a 79 años","Superior universitario Completo",2
"1405","Iriondo","Pueblo Andino","Varones","de 80 y más años","Sin instrucción",2
"1405","Iriondo","Pueblo Andino","Varones","de 80 y más años","Primario Incompleto",7
"1405","Iriondo","Pueblo Andino","Varones","de 80 y más años","Primario Completo",6
"1405","Iriondo","Pueblo Andino","Varones","de 80 y más años","Secundario Completo",2
"1405","Iriondo","Pueblo Andino","Varones","de 80 y más años","Superior no universitario Completo",1
"1405","Iriondo","Pueblo Andino","Varones","de 80 y más años","Superior universitario Completo",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 15 a 19 años","Primario Incompleto",2
"1405","Iriondo","Pueblo Andino","Mujeres","de 15 a 19 años","Primario Completo",5
"1405","Iriondo","Pueblo Andino","Mujeres","de 15 a 19 años","Secundario Incompleto",53
"1405","Iriondo","Pueblo Andino","Mujeres","de 15 a 19 años","Secundario Completo",8
"1405","Iriondo","Pueblo Andino","Mujeres","de 15 a 19 años","Superior no universitario Incompleto",2
"1405","Iriondo","Pueblo Andino","Mujeres","de 15 a 19 años","Superior universitario Incompleto",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Sin instrucción",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Primario Incompleto",8
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Primario Completo",9
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Secundario Incompleto",18
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Secundario Completo",30
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Superior no universitario Incompleto",6
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Superior no universitario Completo",6
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Superior universitario Incompleto",6
"1405","Iriondo","Pueblo Andino","Mujeres","de 20 a 24 años","Superior universitario Completo",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Sin instrucción",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Primario Incompleto",7
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Primario Completo",12
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Secundario Incompleto",14
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Secundario Completo",34
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Superior no universitario Incompleto",7
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Superior no universitario Completo",11
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Superior universitario Incompleto",6
"1405","Iriondo","Pueblo Andino","Mujeres","de 25 a 29 años","Superior universitario Completo",4
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Sin instrucción",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Primario Incompleto",7
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Primario Completo",42
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Secundario Incompleto",15
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Secundario Completo",42
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Superior no universitario Incompleto",8
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Superior no universitario Completo",32
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Superior universitario Incompleto",10
"1405","Iriondo","Pueblo Andino","Mujeres","de 30 a 39 años","Superior universitario Completo",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Sin instrucción",2
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Primario Incompleto",9
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Primario Completo",41
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Secundario Incompleto",10
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Secundario Completo",32
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Superior no universitario Incompleto",7
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Superior no universitario Completo",23
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Superior universitario Incompleto",6
"1405","Iriondo","Pueblo Andino","Mujeres","de 40 a 49 años","Superior universitario Completo",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Primario Incompleto",17
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Primario Completo",36
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Secundario Incompleto",12
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Secundario Completo",32
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Superior no universitario Incompleto",2
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Superior no universitario Completo",5
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Superior universitario Incompleto",7
"1405","Iriondo","Pueblo Andino","Mujeres","de 50 a 59 años","Superior universitario Completo",5
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Sin instrucción",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Primario Incompleto",12
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Primario Completo",51
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Secundario Incompleto",6
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Secundario Completo",11
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Superior no universitario Completo",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Superior universitario Incompleto",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 60 a 69 años","Superior universitario Completo",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Sin instrucción",4
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Primario Incompleto",27
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Primario Completo",37
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Secundario Incompleto",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Secundario Completo",5
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Superior no universitario Completo",3
"1405","Iriondo","Pueblo Andino","Mujeres","de 70 a 79 años","Superior universitario Completo",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 80 y más años","Primario Incompleto",13
"1405","Iriondo","Pueblo Andino","Mujeres","de 80 y más años","Primario Completo",14
"1405","Iriondo","Pueblo Andino","Mujeres","de 80 y más años","Secundario Incompleto",2
"1405","Iriondo","Pueblo Andino","Mujeres","de 80 y más años","Secundario Completo",1
"1405","Iriondo","Pueblo Andino","Mujeres","de 80 y más años","Superior no universitario Completo",1
"1409","Iriondo","Bustinza","Varones","de 15 a 19 años","Primario Incompleto",6
"1409","Iriondo","Bustinza","Varones","de 15 a 19 años","Primario Completo",8
"1409","Iriondo","Bustinza","Varones","de 15 a 19 años","Secundario Incompleto",39
"1409","Iriondo","Bustinza","Varones","de 15 a 19 años","Secundario Completo",1
"1409","Iriondo","Bustinza","Varones","de 15 a 19 años","Superior no universitario Incompleto",1
"1409","Iriondo","Bustinza","Varones","de 15 a 19 años","Superior universitario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Primario Incompleto",5
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Primario Completo",7
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Secundario Incompleto",7
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Secundario Completo",19
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Superior no universitario Incompleto",5
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Superior no universitario Completo",1
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Superior universitario Incompleto",6
"1409","Iriondo","Bustinza","Varones","de 20 a 24 años","Superior universitario Completo",4
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Sin instrucción",1
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Primario Incompleto",8
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Primario Completo",12
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Secundario Incompleto",10
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Secundario Completo",17
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Superior no universitario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Superior no universitario Completo",3
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Superior universitario Incompleto",4
"1409","Iriondo","Bustinza","Varones","de 25 a 29 años","Superior universitario Completo",2
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Sin instrucción",1
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Primario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Primario Completo",28
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Secundario Incompleto",28
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Secundario Completo",30
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Superior no universitario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Superior no universitario Completo",5
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Superior universitario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 30 a 39 años","Superior universitario Completo",1
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Sin instrucción",3
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Primario Incompleto",9
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Primario Completo",40
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Secundario Incompleto",13
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Secundario Completo",20
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Superior no universitario Incompleto",1
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Superior no universitario Completo",3
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Superior universitario Incompleto",3
"1409","Iriondo","Bustinza","Varones","de 40 a 49 años","Superior universitario Completo",2
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Sin instrucción",3
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Primario Incompleto",13
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Primario Completo",37
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Secundario Incompleto",12
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Secundario Completo",15
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Superior universitario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 50 a 59 años","Superior universitario Completo",1
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Sin instrucción",2
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Primario Incompleto",11
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Primario Completo",35
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Secundario Incompleto",4
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Secundario Completo",10
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Superior no universitario Completo",4
"1409","Iriondo","Bustinza","Varones","de 60 a 69 años","Superior universitario Incompleto",1
"1409","Iriondo","Bustinza","Varones","de 70 a 79 años","Primario Incompleto",13
"1409","Iriondo","Bustinza","Varones","de 70 a 79 años","Primario Completo",27
"1409","Iriondo","Bustinza","Varones","de 70 a 79 años","Secundario Incompleto",2
"1409","Iriondo","Bustinza","Varones","de 70 a 79 años","Secundario Completo",1
"1409","Iriondo","Bustinza","Varones","de 70 a 79 años","Superior no universitario Completo",1
"1409","Iriondo","Bustinza","Varones","de 70 a 79 años","Superior universitario Completo",3
"1409","Iriondo","Bustinza","Varones","de 80 y más años","Sin instrucción",3
"1409","Iriondo","Bustinza","Varones","de 80 y más años","Primario Incompleto",14
"1409","Iriondo","Bustinza","Varones","de 80 y más años","Primario Completo",11
"1409","Iriondo","Bustinza","Varones","de 80 y más años","Secundario Completo",1
"1409","Iriondo","Bustinza","Mujeres","de 15 a 19 años","Primario Incompleto",3
"1409","Iriondo","Bustinza","Mujeres","de 15 a 19 años","Primario Completo",4
"1409","Iriondo","Bustinza","Mujeres","de 15 a 19 años","Secundario Incompleto",42
"1409","Iriondo","Bustinza","Mujeres","de 15 a 19 años","Secundario Completo",5
"1409","Iriondo","Bustinza","Mujeres","de 15 a 19 años","Superior no universitario Incompleto",4
"1409","Iriondo","Bustinza","Mujeres","de 15 a 19 años","Superior universitario Incompleto",6
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Primario Incompleto",1
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Primario Completo",6
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Secundario Incompleto",15
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Secundario Completo",10
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Superior no universitario Incompleto",11
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Superior no universitario Completo",1
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Superior universitario Incompleto",10
"1409","Iriondo","Bustinza","Mujeres","de 20 a 24 años","Superior universitario Completo",1
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Primario Incompleto",2
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Primario Completo",5
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Secundario Incompleto",11
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Secundario Completo",12
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Superior no universitario Incompleto",3
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Superior no universitario Completo",7
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Superior universitario Incompleto",7
"1409","Iriondo","Bustinza","Mujeres","de 25 a 29 años","Superior universitario Completo",4
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Sin instrucción",1
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Primario Incompleto",5
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Primario Completo",19
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Secundario Incompleto",11
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Secundario Completo",36
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Superior no universitario Incompleto",3
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Superior no universitario Completo",14
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Superior universitario Incompleto",1
"1409","Iriondo","Bustinza","Mujeres","de 30 a 39 años","Superior universitario Completo",4
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Primario Incompleto",4
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Primario Completo",23
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Secundario Incompleto",8
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Secundario Completo",27
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Superior no universitario Incompleto",4
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Superior no universitario Completo",14
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Superior universitario Incompleto",1
"1409","Iriondo","Bustinza","Mujeres","de 40 a 49 años","Superior universitario Completo",1
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Sin instrucción",1
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Primario Incompleto",6
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Primario Completo",38
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Secundario Incompleto",13
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Secundario Completo",20
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Superior no universitario Completo",2
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Superior universitario Incompleto",1
"1409","Iriondo","Bustinza","Mujeres","de 50 a 59 años","Superior universitario Completo",5
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Sin instrucción",2
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Primario Incompleto",11
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Primario Completo",33
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Secundario Incompleto",3
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Secundario Completo",13
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Superior no universitario Incompleto",2
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Superior no universitario Completo",6
"1409","Iriondo","Bustinza","Mujeres","de 60 a 69 años","Superior universitario Incompleto",1
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Sin instrucción",3
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Primario Incompleto",19
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Primario Completo",42
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Secundario Incompleto",1
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Secundario Completo",6
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Superior no universitario Completo",1
"1409","Iriondo","Bustinza","Mujeres","de 70 a 79 años","Superior universitario Completo",1
"1409","Iriondo","Bustinza","Mujeres","de 80 y más años","Inicial",1
"1409","Iriondo","Bustinza","Mujeres","de 80 y más años","Primario Incompleto",15
"1409","Iriondo","Bustinza","Mujeres","de 80 y más años","Primario Completo",17
"1409","Iriondo","Bustinza","Mujeres","de 80 y más años","Secundario Completo",1
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Sin instrucción",3
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Inicial",1
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Primario Incompleto",91
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Primario Completo",148
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Secundario Incompleto",766
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Secundario Completo",58
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Superior no universitario Incompleto",23
"1410","Iriondo","Cañada de Gómez","Varones","de 15 a 19 años","Superior universitario Incompleto",22
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Sin instrucción",1
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Primario Incompleto",46
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Primario Completo",148
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Secundario Incompleto",369
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Secundario Completo",274
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Superior no universitario Incompleto",74
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Superior no universitario Completo",29
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Superior universitario Incompleto",112
"1410","Iriondo","Cañada de Gómez","Varones","de 20 a 24 años","Superior universitario Completo",12
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Sin instrucción",1
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Primario Incompleto",36
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Primario Completo",214
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Secundario Incompleto",265
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Secundario Completo",295
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Superior no universitario Incompleto",59
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Superior no universitario Completo",69
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Superior universitario Incompleto",75
"1410","Iriondo","Cañada de Gómez","Varones","de 25 a 29 años","Superior universitario Completo",55
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Sin instrucción",5
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Inicial",1
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Primario Incompleto",65
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Primario Completo",497
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Secundario Incompleto",358
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Secundario Completo",544
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Superior no universitario Incompleto",74
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Superior no universitario Completo",148
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Superior universitario Incompleto",91
"1410","Iriondo","Cañada de Gómez","Varones","de 30 a 39 años","Superior universitario Completo",129
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Sin instrucción",10
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Primario Incompleto",93
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Primario Completo",525
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Secundario Incompleto",253
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Secundario Completo",448
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Superior no universitario Incompleto",54
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Superior no universitario Completo",107
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Superior universitario Incompleto",50
"1410","Iriondo","Cañada de Gómez","Varones","de 40 a 49 años","Superior universitario Completo",105
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Sin instrucción",25
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Primario Incompleto",124
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Primario Completo",675
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Secundario Incompleto",230
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Secundario Completo",356
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Superior no universitario Incompleto",22
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Superior no universitario Completo",63
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Superior universitario Incompleto",48
"1410","Iriondo","Cañada de Gómez","Varones","de 50 a 59 años","Superior universitario Completo",87
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Sin instrucción",22
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Inicial",2
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Primario Incompleto",151
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Primario Completo",621
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Secundario Incompleto",147
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Secundario Completo",229
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Superior no universitario Incompleto",15
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Superior no universitario Completo",32
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Superior universitario Incompleto",18
"1410","Iriondo","Cañada de Gómez","Varones","de 60 a 69 años","Superior universitario Completo",58
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Sin instrucción",12
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Inicial",1
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Primario Incompleto",141
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Primario Completo",442
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Secundario Incompleto",53
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Secundario Completo",116
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Superior no universitario Incompleto",5
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Superior no universitario Completo",18
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Superior universitario Incompleto",5
"1410","Iriondo","Cañada de Gómez","Varones","de 70 a 79 años","Superior universitario Completo",19
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Sin instrucción",13
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Inicial",1
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Primario Incompleto",130
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Primario Completo",183
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Secundario Incompleto",16
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Secundario Completo",47
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Superior no universitario Completo",3
"1410","Iriondo","Cañada de Gómez","Varones","de 80 y más años","Superior universitario Completo",9
